Time,Exchange,Symbol,Trade_Volume,Trade_Price
09:34:39.016905000,N,AAPL,200,26.89
09:34:39.024992000,P,AAPL,100,26.88
09:34:39.025106000,T,AAPL,100,26.88
09:34:39.025129000,N,AAPL,148,26.88
09:34:39.025198000,N,AAPL,94,26.88
09:34:39.025232000,K,AAPL,100,26.88
09:34:39.025324000,K,AAPL,100,26.88
09:34:39.026017000,B,AAPL,300,26.89
09:34:39.027475000,D,AAPL,200,26.88
09:34:39.910231000,D,AAPL,166,26.871
09:34:41.241313000,D,AAPL,103,26.882
09:34:46.306329000,N,AAPL,100,26.87
09:34:46.308520000,N,AAPL,100,26.88
09:34:47.810152000,N,AAPL,500,26.88
09:34:53.823273000,D,AAPL,100,26.88
09:34:54.056749000,N,AAPL,100,26.89
09:34:54.059714000,V,AAPL,100,26.89
09:34:58.014139000,D,AAPL,1000,26.88
09:35:05.152320000,B,AAPL,100,26.88
09:35:05.457886000,N,AAPL,100,26.89
09:35:05.459202000,T,AAPL,44,26.89
09:35:05.460243000,B,AAPL,50,26.9
09:35:12.340662000,V,AAPL,5,26.89
09:35:19.432095000,D,AAPL,200,26.8858
09:35:19.432749000,N,AAPL,400,26.9
09:35:19.433283000,T,AAPL,300,26.9
09:35:19.434759000,N,AAPL,197,26.91
09:35:21.624378000,V,AAPL,300,26.91
09:35:21.723546000,D,AAPL,50,26.91
09:35:24.810462000,V,AAPL,100,26.915
09:35:26.041623000,K,AAPL,200,26.92
09:35:26.044251000,D,AAPL,50,26.9201
09:35:26.089512000,P,AAPL,100,26.92
09:35:26.089644000,T,AAPL,100,26.92
09:35:27.281203000,D,AAPL,40,26.9239
09:35:33.230430000,D,AAPL,1000,26.9316
09:35:36.651206000,D,AAPL,100,26.94
09:35:37.006927000,D,AAPL,1000,26.9374
09:35:37.703131000,V,AAPL,3,26.935
09:35:39.016508000,Y,AAPL,100,26.92
09:35:39.016546000,K,AAPL,100,26.92
09:35:43.424269000,V,AAPL,400,26.925
09:35:46.274135000,N,AAPL,142,26.94
09:35:46.274635000,V,AAPL,100,26.925
09:35:46.867165000,N,AAPL,100,26.94
09:35:59.191381000,N,AAPL,700,26.93
09:35:59.192169000,T,AAPL,57,26.93
09:35:59.192552000,N,AAPL,100,26.92
09:35:59.192589000,Z,AAPL,100,26.92
09:35:59.196167000,T,AAPL,100,26.92
09:35:59.196264000,K,AAPL,100,26.92
09:35:59.208715000,D,AAPL,308,26.92
09:36:00.830629000,V,AAPL,500,26.92
09:36:04.839245000,V,AAPL,3619,26.92
09:36:05.647429000,K,AAPL,12,26.91
09:36:06.902199000,K,AAPL,88,26.91
09:36:06.905683000,V,AAPL,200,26.9
09:36:06.907554000,D,AAPL,100,26.9
09:36:06.907827000,D,AAPL,200,26.9
09:36:06.910093000,D,AAPL,100,26.9
09:36:06.910374000,D,AAPL,100,26.9
09:36:06.910775000,D,AAPL,100,26.9
09:36:06.910806000,T,AAPL,167,26.9
09:36:06.911371000,D,AAPL,2000,26.9
09:36:06.913394000,D,AAPL,900,26.9
09:36:07.363806000,N,AAPL,300,26.89
09:36:10.243307000,Y,AAPL,9,26.87
09:36:11.177905000,N,AAPL,200,26.88
09:36:11.179780000,Z,AAPL,300,26.87
09:36:11.222044000,N,AAPL,200,26.87
09:36:11.222364000,N,AAPL,144,26.87
09:36:11.222457000,N,AAPL,156,26.87
09:36:11.222721000,P,AAPL,100,26.86
09:36:11.222830000,P,AAPL,300,26.86
09:36:11.222860000,P,AAPL,100,26.86
09:36:11.223542000,K,AAPL,100,26.86
09:36:11.223595000,K,AAPL,300,26.86
09:36:11.223634000,P,AAPL,214,26.86
09:36:12.448127000,T,AAPL,100,26.86
09:36:13.366515000,D,AAPL,2000,26.86
09:36:13.367234000,D,AAPL,3000,26.86
09:36:13.368333000,N,AAPL,100,26.88
09:36:13.802695000,B,AAPL,300,26.881
09:36:16.137278000,P,AAPL,100,26.88
09:36:16.138208000,K,AAPL,100,26.88
09:36:16.143194000,N,AAPL,100,26.87
09:36:16.157206000,N,AAPL,300,26.86
09:36:16.158296000,T,AAPL,100,26.85
09:36:16.158347000,Y,AAPL,100,26.85
09:36:16.953003000,D,AAPL,1200,26.86
09:36:16.953756000,D,AAPL,800,26.86
09:36:16.954528000,D,AAPL,500,26.86
09:36:19.747316000,Y,AAPL,100,26.86
09:36:27.308276000,Z,AAPL,100,26.86
09:36:27.308335000,Z,AAPL,100,26.86
09:36:27.309891000,T,AAPL,100,26.86
09:36:27.310325000,P,AAPL,100,26.86
09:36:27.310437000,P,AAPL,100,26.86
09:36:27.311490000,K,AAPL,100,26.86
09:36:30.376270000,Y,AAPL,100,26.85
09:36:30.376323000,Y,AAPL,100,26.85
09:36:30.376416000,Y,AAPL,100,26.85
09:36:30.387951000,D,AAPL,200,26.8502
09:36:32.575983000,Z,AAPL,1,26.86
09:36:36.284235000,P,AAPL,300,26.86
09:36:41.360885000,P,AAPL,99,26.86
09:36:41.368342000,D,AAPL,1,26.85
09:36:41.786772000,D,AAPL,2500,26.86
09:36:42.627492000,D,AAPL,2500,26.86
09:36:46.993907000,D,AAPL,1900,26.86
09:36:46.994236000,D,AAPL,100,26.86
09:36:46.995429000,D,AAPL,100,26.86
09:36:46.997640000,N,AAPL,200,26.86
09:36:46.997672000,Z,AAPL,100,26.86
09:36:47.158878000,D,AAPL,200,26.86
09:36:48.079911000,Y,AAPL,100,26.86
09:36:48.316582000,N,AAPL,100,26.86
09:36:48.316694000,Y,AAPL,100,26.86
09:36:48.317403000,T,AAPL,100,26.86
09:36:48.317465000,T,AAPL,100,26.86
09:36:48.693930000,D,AAPL,333,26.8652
09:36:50.081768000,V,AAPL,100,26.86
09:36:50.083329000,P,AAPL,100,26.86
09:36:50.083441000,T,AAPL,100,26.86
09:36:51.515136000,N,AAPL,200,26.86
09:36:51.515205000,K,AAPL,100,26.86
09:36:51.515288000,K,AAPL,100,26.86
09:36:51.515376000,T,AAPL,100,26.86
09:36:51.515436000,T,AAPL,200,26.86
09:36:51.527082000,D,AAPL,100,26.86
09:36:51.544069000,T,AAPL,100,26.86
09:36:53.848041000,D,AAPL,67,26.8699
09:36:55.338133000,N,AAPL,400,26.86
09:36:55.604111000,P,AAPL,100,26.86
09:36:55.604223000,Y,AAPL,100,26.86
09:36:57.303442000,D,AAPL,500,26.8546
09:36:58.417823000,D,AAPL,100,26.85
09:36:58.421370000,D,AAPL,100,26.85
09:36:58.421444000,P,AAPL,100,26.85
09:36:58.421579000,N,AAPL,200,26.85
09:36:58.421608000,Z,AAPL,200,26.85
09:36:58.421690000,Z,AAPL,100,26.85
09:36:58.421879000,X,AAPL,250,26.85
09:36:58.421916000,T,AAPL,100,26.85
09:36:58.422007000,T,AAPL,100,26.85
09:36:58.422032000,T,AAPL,200,26.85
09:36:58.422056000,T,AAPL,100,26.85
09:36:59.783408000,D,AAPL,134,26.8468
09:36:59.898097000,N,AAPL,100,26.85
09:37:08.158918000,Y,AAPL,1,26.86
09:37:09.566727000,N,AAPL,200,26.86
09:37:09.566761000,K,AAPL,31,26.86
09:37:09.566789000,K,AAPL,69,26.86
09:37:09.566877000,P,AAPL,100,26.86
09:37:09.567281000,K,AAPL,31,26.86
09:37:09.567312000,Z,AAPL,100,26.86
09:37:09.567344000,K,AAPL,100,26.86
09:37:09.567366000,Y,AAPL,99,26.86
09:37:09.567468000,T,AAPL,100,26.86
09:37:09.567545000,T,AAPL,200,26.86
09:37:09.567856000,P,AAPL,100,26.86
09:37:09.567886000,Z,AAPL,100,26.86
09:37:09.567911000,K,AAPL,100,26.86
09:37:09.567952000,Z,AAPL,67,26.86
09:37:09.567984000,K,AAPL,100,26.86
09:37:09.568006000,P,AAPL,100,26.86
09:37:09.568030000,P,AAPL,100,26.86
09:37:09.568055000,P,AAPL,200,26.86
09:37:09.568079000,T,AAPL,100,26.86
09:37:09.568125000,B,AAPL,300,26.86
09:37:09.568170000,T,AAPL,100,26.86
09:37:09.568200000,T,AAPL,100,26.86
09:37:09.568224000,T,AAPL,200,26.85
09:37:09.568248000,T,AAPL,200,26.85
09:37:09.568272000,N,AAPL,200,26.86
09:37:09.568481000,V,AAPL,100,26.86
09:37:09.569275000,D,AAPL,100,26.86
09:37:09.570091000,B,AAPL,300,26.85
09:37:09.570169000,Y,AAPL,100,26.85
09:37:09.570585000,N,AAPL,100,26.85
09:37:09.577951000,D,AAPL,100,26.86
09:37:10.050886000,P,AAPL,100,26.85
09:37:10.050969000,P,AAPL,200,26.85
09:37:10.051009000,T,AAPL,100,26.85
09:37:10.051062000,T,AAPL,200,26.85
09:37:10.051601000,P,AAPL,67,26.85
09:37:10.056222000,Z,AAPL,200,26.84
09:37:15.410771000,T,AAPL,100,26.83
09:37:15.411655000,T,AAPL,100,26.83
09:37:15.413774000,D,AAPL,200,26.83
09:37:17.061387000,D,AAPL,136,26.835
09:37:17.348276000,T,AAPL,200,26.83
09:37:18.285226000,P,AAPL,100,26.82
09:37:18.660674000,D,AAPL,100,26.82
09:37:18.663624000,D,AAPL,100,26.82
09:37:18.664635000,D,AAPL,100,26.82
09:37:18.664859000,T,AAPL,200,26.83
09:37:18.664966000,T,AAPL,200,26.82
09:37:18.664988000,T,AAPL,200,26.82
09:37:18.667773000,Z,AAPL,200,26.81
09:37:18.667849000,Z,AAPL,200,26.81
09:37:18.667872000,Z,AAPL,100,26.81
09:37:18.691230000,T,AAPL,100,26.82
09:37:19.934824000,D,AAPL,14,26.8201
09:37:19.936103000,T,AAPL,100,26.82
09:37:20.145235000,P,AAPL,100,26.82
09:37:20.145628000,T,AAPL,100,26.82
09:37:20.145714000,T,AAPL,100,26.82
09:37:20.145813000,T,AAPL,100,26.82
09:37:20.145836000,T,AAPL,200,26.82
09:37:20.148939000,D,AAPL,200,26.82
09:37:23.055851000,D,AAPL,1000,26.8162
09:37:24.514891000,P,AAPL,100,26.81
09:37:24.682323000,P,AAPL,66,26.81
09:37:24.688437000,N,AAPL,34,26.79
09:37:26.457233000,D,AAPL,400,26.8008
09:37:29.221354000,T,AAPL,200,26.8
09:37:42.022598000,D,AAPL,100,26.81
09:37:42.999667000,P,AAPL,100,26.81
09:37:42.999715000,P,AAPL,45,26.81
09:37:42.999744000,Z,AAPL,100,26.81
09:37:42.999785000,K,AAPL,100,26.81
09:37:42.999810000,N,AAPL,100,26.81
09:37:42.999934000,V,AAPL,100,26.81
09:37:47.785317000,D,AAPL,100,26.81
09:37:47.788695000,N,AAPL,200,26.81
09:37:47.788845000,T,AAPL,100,26.81
09:37:47.788966000,D,AAPL,100,26.81
09:37:47.789074000,D,AAPL,100,26.81
09:37:54.033834000,P,AAPL,100,26.81
09:37:54.033877000,T,AAPL,100,26.81
09:37:54.033981000,T,AAPL,200,26.81
09:37:54.034008000,T,AAPL,1,26.81
09:37:54.034030000,Z,AAPL,100,26.81
09:37:54.034113000,K,AAPL,100,26.81
09:37:54.034203000,K,AAPL,500,26.81
09:37:54.059575000,T,AAPL,200,26.81
09:37:54.059634000,T,AAPL,100,26.81
09:37:55.198913000,N,AAPL,200,26.81
09:37:59.732608000,K,AAPL,100,26.82
09:37:59.732894000,T,AAPL,200,26.82
09:37:59.741299000,N,AAPL,200,26.82
09:38:00.271968000,T,AAPL,200,26.83
09:38:00.323236000,T,AAPL,200,26.83
09:38:00.323343000,T,AAPL,100,26.83
09:38:00.323366000,T,AAPL,100,26.83
09:38:05.509397000,D,AAPL,100,26.84
09:38:05.510691000,K,AAPL,100,26.84
09:38:05.510723000,N,AAPL,200,26.84
09:38:05.510776000,K,AAPL,100,26.84
09:38:05.510880000,T,AAPL,200,26.83
09:38:05.510950000,T,AAPL,200,26.84
09:38:05.510981000,T,AAPL,100,26.84
09:38:05.511004000,T,AAPL,43,26.84
09:38:05.511429000,Z,AAPL,100,26.84
09:38:05.511670000,T,AAPL,200,26.84
09:38:05.511730000,T,AAPL,200,26.84
09:38:05.511828000,T,AAPL,75,26.84
09:38:05.512904000,T,AAPL,200,26.85
09:38:05.512978000,T,AAPL,100,26.85
09:38:05.521563000,P,AAPL,100,26.86
09:38:05.521671000,N,AAPL,200,26.86
09:38:05.521705000,Z,AAPL,100,26.86
09:38:05.521729000,P,AAPL,200,26.86
09:38:05.521774000,K,AAPL,100,26.86
09:38:05.521809000,Z,AAPL,100,26.86
09:38:05.521862000,K,AAPL,100,26.86
09:38:05.521952000,T,AAPL,100,26.86
09:38:05.522021000,T,AAPL,200,26.86
09:38:05.522043000,T,AAPL,200,26.86
09:38:05.609676000,T,AAPL,200,26.86
09:38:05.609781000,T,AAPL,200,26.86
09:38:05.609805000,T,AAPL,100,26.86
09:38:05.704602000,P,AAPL,100,26.86
09:38:05.705020000,T,AAPL,300,26.86
09:38:05.762296000,N,AAPL,200,26.86
09:38:05.762481000,T,AAPL,300,26.86
09:38:05.762585000,T,AAPL,100,26.86
09:38:05.762629000,T,AAPL,200,26.86
09:38:05.763056000,Y,AAPL,37,26.87
09:38:05.763418000,N,AAPL,300,26.87
09:38:05.764152000,T,AAPL,200,26.87
09:38:05.971858000,T,AAPL,100,26.86
09:38:05.971892000,X,AAPL,100,26.87
09:38:06.020689000,Z,AAPL,100,26.86
09:38:06.020753000,Z,AAPL,100,26.86
09:38:06.020776000,K,AAPL,100,26.86
09:38:06.020849000,K,AAPL,100,26.86
09:38:06.020913000,T,AAPL,200,26.86
09:38:06.021020000,Y,AAPL,100,26.87
09:38:06.021051000,T,AAPL,300,26.86
09:38:06.021070000,T,AAPL,100,26.86
09:38:06.021094000,T,AAPL,100,26.86
09:38:06.022451000,B,AAPL,300,26.87
09:38:06.274398000,T,AAPL,200,26.86
09:38:06.274499000,T,AAPL,100,26.86
09:38:06.577505000,T,AAPL,200,26.86
09:38:06.577609000,T,AAPL,100,26.86
09:38:06.579377000,T,AAPL,100,26.87
09:38:06.579455000,T,AAPL,100,26.87
09:38:06.579477000,T,AAPL,100,26.87
09:38:09.666170000,D,AAPL,1333,26.88
09:38:12.213986000,D,AAPL,100,26.8757
09:38:12.710843000,Z,AAPL,100,26.87
09:38:14.550827000,T,AAPL,200,26.87
09:38:14.551646000,N,AAPL,100,26.86
09:38:14.551921000,T,AAPL,200,26.86
09:38:14.724318000,T,AAPL,35,26.86
09:38:14.724637000,T,AAPL,35,26.86
09:38:14.739356000,Y,AAPL,100,26.85
09:38:14.748302000,N,AAPL,100,26.85
09:38:14.765423000,N,AAPL,100,26.84
09:38:14.796430000,T,AAPL,200,26.84
09:38:14.944700000,T,AAPL,200,26.84
09:38:14.944814000,T,AAPL,100,26.84
09:38:14.944852000,T,AAPL,100,26.84
09:38:14.944877000,T,AAPL,100,26.84
09:38:15.092956000,T,AAPL,200,26.84
09:38:15.093067000,T,AAPL,75,26.84
09:38:15.093163000,T,AAPL,100,26.84
09:38:15.093186000,T,AAPL,25,26.84
09:38:15.123991000,D,AAPL,200,26.84
09:38:15.724072000,T,AAPL,200,26.84
09:38:15.724143000,T,AAPL,100,26.84
09:38:15.724556000,Z,AAPL,100,26.84
09:38:15.724630000,Z,AAPL,100,26.84
09:38:15.750077000,T,AAPL,100,26.84
09:38:16.434045000,T,AAPL,200,26.85
09:38:16.434094000,T,AAPL,100,26.85
09:38:16.435521000,T,AAPL,100,26.85
09:38:16.435591000,T,AAPL,200,26.85
09:38:17.111308000,N,AAPL,100,26.84
09:38:18.553071000,T,AAPL,200,26.84
09:38:18.557061000,Z,AAPL,300,26.83
09:38:18.607108000,P,AAPL,100,26.83
09:38:20.572280000,D,AAPL,100,26.85
09:38:20.577208000,D,AAPL,100,26.85
09:38:20.578165000,N,AAPL,100,26.85
09:38:20.578376000,T,AAPL,200,26.85
09:38:20.586955000,K,AAPL,100,26.86
09:38:20.587153000,T,AAPL,200,26.86
09:38:20.587219000,T,AAPL,100,26.86
09:38:20.587700000,Z,AAPL,100,26.86
09:38:20.588690000,T,AAPL,100,26.86
09:38:20.588778000,K,AAPL,100,26.86
09:38:20.588976000,N,AAPL,100,26.86
09:38:20.591577000,N,AAPL,100,26.85
09:38:20.640292000,Z,AAPL,100,26.85
09:38:20.640329000,K,AAPL,100,26.85
09:38:20.640702000,Y,AAPL,100,26.86
09:38:20.640783000,Y,AAPL,100,26.86
09:38:20.640808000,J,AAPL,100,26.86
09:38:20.640880000,B,AAPL,100,26.86
09:38:20.648004000,D,AAPL,100,26.86
09:38:20.648355000,P,AAPL,100,26.86
09:38:20.648536000,N,AAPL,500,26.86
09:38:20.648761000,T,AAPL,100,26.86
09:38:20.648878000,T,AAPL,200,26.86
09:38:20.648909000,T,AAPL,100,26.86
09:38:20.648932000,T,AAPL,200,26.86
09:38:20.738566000,T,AAPL,200,26.86
09:38:20.738671000,T,AAPL,200,26.86
09:38:20.739804000,Y,AAPL,100,26.86
09:38:20.740926000,J,AAPL,100,26.86
09:38:20.742566000,B,AAPL,100,26.86
09:38:20.791590000,N,AAPL,200,26.86
09:38:20.791876000,T,AAPL,100,26.86
09:38:20.792360000,T,AAPL,100,26.86
09:38:20.796511000,D,AAPL,100,26.86
09:38:20.839909000,D,AAPL,1800,26.86
09:38:21.349392000,T,AAPL,200,26.85
09:38:21.512618000,T,AAPL,100,26.85
09:38:21.969178000,D,AAPL,100,26.85
09:38:24.650259000,N,AAPL,200,26.86
09:38:24.651062000,T,AAPL,200,26.86
09:38:24.651314000,P,AAPL,100,26.86
09:38:24.651345000,Z,AAPL,100,26.86
09:38:25.432332000,D,AAPL,133,26.86
09:38:26.650536000,N,AAPL,100,26.86
09:38:26.650793000,T,AAPL,100,26.86
09:38:26.650894000,T,AAPL,200,26.86
09:38:26.864715000,D,AAPL,166,26.8601
09:38:34.137067000,T,AAPL,100,26.87
09:38:34.137122000,T,AAPL,200,26.87
09:38:34.140248000,D,AAPL,100,26.88
09:38:34.142462000,D,AAPL,100,26.88
09:38:35.817681000,V,AAPL,100,26.875
09:38:36.209314000,D,AAPL,56,26.8799
09:38:37.900620000,D,AAPL,8300,26.875
09:38:37.904695000,T,AAPL,100,26.88
09:38:38.059094000,V,AAPL,13444,26.885
09:38:38.416616000,D,AAPL,200,26.885
09:38:44.175198000,D,AAPL,90700,26.885
09:38:45.553730000,N,AAPL,100,26.88
09:38:45.554069000,T,AAPL,200,26.88
09:38:45.554680000,D,AAPL,100,26.8875
09:38:45.554753000,T,AAPL,100,26.88
09:38:45.554785000,D,AAPL,100,26.8875
09:38:45.554824000,T,AAPL,100,26.88
09:38:45.554877000,Z,AAPL,100,26.88
09:38:45.554926000,D,AAPL,100,26.89
09:38:45.554949000,T,AAPL,100,26.88
09:38:45.554971000,T,AAPL,100,26.88
09:38:45.554993000,K,AAPL,100,26.88
09:38:45.555018000,Z,AAPL,100,26.88
09:38:45.556198000,D,AAPL,100,26.89
09:38:45.558297000,D,AAPL,100,26.89
09:38:45.558787000,D,AAPL,100,26.89
09:38:45.559290000,D,AAPL,100,26.89
09:38:45.561090000,D,AAPL,100,26.885
09:38:45.561177000,D,AAPL,100,26.88
09:38:45.562337000,D,AAPL,100,26.89
09:38:45.563736000,D,AAPL,1200,26.88
09:38:47.285671000,T,AAPL,53,26.88
09:38:47.285819000,T,AAPL,5,26.88
09:38:47.288901000,T,AAPL,100,26.88
09:38:47.289211000,N,AAPL,100,26.88
09:38:49.287889000,Y,AAPL,35,26.87
09:38:49.288609000,Y,AAPL,65,26.87
09:38:49.288639000,N,AAPL,400,26.87
09:38:49.288668000,Z,AAPL,100,26.87
09:38:49.288771000,P,AAPL,100,26.87
09:38:49.288850000,N,AAPL,100,26.87
09:38:49.288917000,P,AAPL,100,26.87
09:38:49.288949000,T,AAPL,200,26.87
09:38:49.288981000,P,AAPL,100,26.87
09:38:49.289005000,T,AAPL,100,26.87
09:38:49.289404000,Z,AAPL,100,26.87
09:38:49.289464000,Z,AAPL,100,26.87
09:38:49.289519000,D,AAPL,100,26.8775
09:38:49.289542000,Y,AAPL,100,26.875
09:38:49.289635000,Z,AAPL,100,26.87
09:38:49.289809000,V,AAPL,100,26.87
09:38:49.289892000,Z,AAPL,100,26.87
09:38:49.289987000,Z,AAPL,100,26.87
09:38:49.290040000,D,AAPL,100,26.88
09:38:49.290087000,J,AAPL,100,26.87
09:38:49.290110000,Z,AAPL,100,26.87
09:38:49.290164000,Z,AAPL,100,26.87
09:38:49.294882000,D,AAPL,100,26.88
09:38:49.296319000,D,AAPL,100,26.875
09:38:49.296463000,D,AAPL,100,26.88
09:38:49.296965000,D,AAPL,100,26.87
09:38:49.297074000,D,AAPL,100,26.88
09:38:49.297208000,D,AAPL,200,26.88
09:38:49.297356000,D,AAPL,100,26.88
09:38:49.297612000,D,AAPL,100,26.88
09:38:49.297759000,D,AAPL,200,26.88
09:38:49.298063000,D,AAPL,100,26.88
09:38:49.298561000,D,AAPL,100,26.88
09:38:49.311587000,T,AAPL,100,26.87
09:38:49.311690000,T,AAPL,100,26.87
09:38:49.391047000,T,AAPL,100,26.87
09:38:52.207016000,D,AAPL,3000,26.8701
09:38:53.453484000,D,AAPL,67,26.8799
09:38:53.506058000,N,AAPL,200,26.87
09:38:53.506225000,N,AAPL,7,26.87
09:38:53.506328000,T,AAPL,200,26.87
09:38:53.506393000,T,AAPL,100,26.87
09:38:53.506776000,Z,AAPL,100,26.87
09:38:53.506834000,Z,AAPL,100,26.87
09:38:53.506935000,D,AAPL,100,26.8775
09:38:53.507047000,D,AAPL,100,26.8775
09:38:53.507468000,D,AAPL,100,26.88
09:38:53.508470000,D,AAPL,100,26.88
09:38:53.510932000,D,AAPL,100,26.88
09:38:53.511316000,D,AAPL,100,26.88
09:38:53.511614000,D,AAPL,100,26.88
09:38:53.511811000,D,AAPL,300,26.88
09:38:53.512113000,D,AAPL,200,26.88
09:38:53.512261000,D,AAPL,100,26.88
09:38:53.512460000,D,AAPL,100,26.875
09:38:53.512914000,D,AAPL,100,26.87
09:38:53.513715000,D,AAPL,100,26.875
09:38:53.514160000,D,AAPL,100,26.88
09:38:53.516702000,Z,AAPL,100,26.87
09:38:53.516769000,Z,AAPL,100,26.87
09:38:53.517142000,T,AAPL,100,26.87
09:38:53.528045000,T,AAPL,100,26.87
09:38:53.528111000,T,AAPL,100,26.87
09:38:53.534652000,J,AAPL,100,26.87
09:38:53.535196000,D,AAPL,400,26.88
09:38:53.579936000,N,AAPL,300,26.88
09:38:53.580022000,Y,AAPL,100,26.88
09:38:53.580116000,Y,AAPL,100,26.88
09:38:54.934697000,P,AAPL,100,26.88
09:38:54.934790000,N,AAPL,300,26.88
09:38:54.935020000,Z,AAPL,200,26.88
09:38:54.935122000,K,AAPL,200,26.88
09:38:54.935145000,T,AAPL,200,26.88
09:38:54.935233000,T,AAPL,100,26.88
09:38:54.939122000,D,AAPL,200,26.8899
09:38:54.947698000,T,AAPL,200,26.89
09:38:57.047126000,V,AAPL,100,26.885
09:38:58.816766000,N,AAPL,100,26.89
09:39:00.471572000,N,AAPL,100,26.89
09:39:01.283940000,T,AAPL,200,26.9
09:39:04.445574000,D,AAPL,600,26.9
09:39:04.446158000,D,AAPL,900,26.9
09:39:04.451298000,D,AAPL,1000,26.9
09:39:05.833614000,D,AAPL,100,26.9
09:39:05.835240000,D,AAPL,100,26.9
09:39:05.837997000,D,AAPL,100,26.9
09:39:05.838552000,D,AAPL,100,26.9
09:39:05.839368000,P,AAPL,100,26.9
09:39:05.839513000,Z,AAPL,200,26.9
09:39:05.839540000,N,AAPL,100,26.9
09:39:05.839757000,T,AAPL,100,26.9
09:39:05.839945000,V,AAPL,100,26.9
09:39:05.840035000,V,AAPL,200,26.9
09:39:05.840693000,T,AAPL,200,26.9
09:39:05.840764000,T,AAPL,247,26.9
09:39:07.499918000,P,AAPL,100,26.89
09:39:07.500284000,T,AAPL,200,26.89
09:39:09.189493000,N,AAPL,1,26.88
09:39:10.161708000,D,AAPL,1000,26.8899
09:39:12.034229000,N,AAPL,500,26.89
09:39:12.034398000,K,AAPL,100,26.89
09:39:12.034484000,K,AAPL,100,26.89
09:39:12.034515000,Y,AAPL,100,26.89
09:39:12.034584000,Y,AAPL,100,26.89
09:39:12.034607000,Y,AAPL,100,26.89
09:39:12.034637000,Z,AAPL,100,26.89
09:39:12.034712000,T,AAPL,100,26.89
09:39:12.034734000,Z,AAPL,100,26.89
09:39:12.034802000,T,AAPL,200,26.89
09:39:12.034824000,T,AAPL,100,26.89
09:39:12.059747000,Y,AAPL,18,26.9
09:39:13.177763000,T,AAPL,200,26.9
09:39:13.177836000,T,AAPL,53,26.9
09:39:13.177883000,N,AAPL,100,26.9
09:39:15.315960000,D,AAPL,267,26.91
09:39:17.067148000,D,AAPL,100,26.9
09:39:17.071860000,D,AAPL,100,26.9
09:39:17.072024000,P,AAPL,100,26.9
09:39:17.072137000,N,AAPL,300,26.9
09:39:17.072166000,Z,AAPL,100,26.9
09:39:17.072219000,Z,AAPL,100,26.9
09:39:17.072243000,K,AAPL,100,26.9
09:39:17.072388000,T,AAPL,200,26.9
09:39:17.072728000,D,AAPL,100,26.9
09:39:17.072855000,D,AAPL,184,26.9
09:39:17.610948000,T,AAPL,100,26.9
09:39:17.611979000,T,AAPL,100,26.9
09:39:20.657387000,N,AAPL,100,26.89
09:39:21.397920000,N,AAPL,300,26.89
09:39:21.398117000,T,AAPL,200,26.89
09:39:21.400520000,D,AAPL,200,26.89
09:39:22.291692000,T,AAPL,200,26.88
09:39:25.659628000,T,AAPL,200,26.87
09:39:28.802478000,T,AAPL,100,26.87
09:39:28.802577000,T,AAPL,100,26.87
09:39:29.551227000,N,AAPL,100,26.87
09:39:29.558521000,D,AAPL,100,26.88
09:39:29.560810000,Y,AAPL,100,26.88
09:39:30.600890000,D,AAPL,100,26.89
09:39:36.350365000,T,AAPL,100,26.89
09:39:36.350455000,T,AAPL,100,26.89
09:39:36.366134000,N,AAPL,100,26.89
09:39:37.969897000,D,AAPL,100,26.89
09:39:42.800814000,D,AAPL,500,26.89
09:39:49.247365000,T,AAPL,700,26.89
09:39:49.247847000,B,AAPL,200,26.9
09:39:49.247939000,T,AAPL,200,26.9
09:39:49.248011000,T,AAPL,100,26.9
09:39:49.248041000,N,AAPL,200,26.9
09:39:49.252125000,D,AAPL,146,26.9
09:39:49.254490000,V,AAPL,100,26.895
09:39:49.256465000,P,AAPL,100,26.9
09:39:49.256564000,N,AAPL,100,26.9
09:39:49.256613000,Z,AAPL,100,26.9
09:39:49.256647000,K,AAPL,100,26.9
09:39:49.256904000,X,AAPL,250,26.9
09:39:49.256932000,T,AAPL,200,26.9
09:39:49.257003000,T,AAPL,100,26.9
09:39:49.257027000,T,AAPL,300,26.9
09:39:49.257543000,K,AAPL,100,26.9
09:39:49.257577000,Y,AAPL,100,26.89
09:39:49.257631000,Z,AAPL,100,26.9
09:39:49.257655000,K,AAPL,100,26.9
09:39:49.257703000,J,AAPL,100,26.89
09:39:49.257736000,Z,AAPL,100,26.9
09:39:49.257788000,B,AAPL,300,26.89
09:39:49.257812000,T,AAPL,100,26.9
09:39:49.257839000,V,AAPL,100,26.9
09:39:49.257900000,X,AAPL,100,26.89
09:39:49.257925000,T,AAPL,200,26.9
09:39:49.257949000,T,AAPL,300,26.9
09:39:49.257984000,T,AAPL,300,26.9
09:39:49.258007000,T,AAPL,100,26.9
09:39:49.258031000,T,AAPL,100,26.9
09:39:49.258056000,T,AAPL,200,26.9
09:39:49.258199000,N,AAPL,100,26.89
09:39:49.258742000,D,AAPL,100,26.9
09:39:49.259070000,D,AAPL,100,26.9
09:39:49.260526000,D,AAPL,100,26.9
09:39:49.263333000,D,AAPL,100,26.9
09:39:49.268514000,D,AAPL,100,26.9
09:39:49.338282000,P,AAPL,100,26.89
09:39:49.338400000,P,AAPL,100,26.89
09:39:49.338456000,N,AAPL,300,26.89
