symbol,date,time,bid,ofr,bidsiz,ofrsiz,mode,ex,mmid,ts
A,2022.02.20,09:42:09,38.39,38.429999999999999,2,2,12,'N',null,2022.02.20T14:42:09
A,2022.02.20,09:42:10,38.39,38.420000000000001,2,1,12,'N',null,2022.02.20T14:42:10
A,2022.02.20,09:42:11,38.380000000000002,38.409999999999996,2,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.399999999999998,38.409999999999996,1,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.380000000000002,38.409999999999996,2,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.399999999999998,38.409999999999996,1,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.39,38.409999999999996,2,1,12,'N',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.380000000000002,38.409999999999996,2,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.399999999999998,38.409999999999996,1,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:11,38.380000000000002,38.409999999999996,2,4,12,'T',null,2022.02.20T14:42:11
A,2022.02.20,09:42:12,38.399999999999998,38.409999999999996,1,4,12,'T',null,2022.02.20T14:42:12
A,2022.02.20,09:42:12,38.380000000000002,38.409999999999996,2,4,12,'T',null,2022.02.20T14:42:12
A,2022.02.20,09:42:12,38.399999999999998,38.409999999999996,1,4,12,'T',null,2022.02.20T14:42:12
A,2022.02.20,09:42:13,38.380000000000002,38.409999999999996,2,4,12,'T',null,2022.02.20T14:42:13
A,2022.02.20,09:42:13,38.399999999999998,38.409999999999996,1,4,12,'T',null,2022.02.20T14:42:13
A,2022.02.20,09:42:13,38.380000000000002,38.429999999999999,1,1,12,'I',null,2022.02.20T14:42:13
A,2022.02.20,09:42:13,38.380000000000002,38.420000000000001,1,2,12,'P',null,2022.02.20T14:42:13
A,2022.02.20,09:42:13,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:42:13
A,2022.02.20,09:42:14,38.39,38.420000000000001,2,1,12,'N',null,2022.02.20T14:42:14
A,2022.02.20,09:42:18,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:42:18
A,2022.02.20,09:42:18,38.39,38.409999999999996,2,1,12,'N',null,2022.02.20T14:42:18
A,2022.02.20,09:42:18,38.380000000000002,38.409999999999996,2,1,12,'T',null,2022.02.20T14:42:18
A,2022.02.20,09:42:18,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:42:18
A,2022.02.20,09:42:18,38.380000000000002,38.409999999999996,2,1,12,'T',null,2022.02.20T14:42:18
A,2022.02.20,09:42:18,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:42:18
A,2022.02.20,09:42:19,37.469999999999998,38.719999999999998,40,5,12,'D',EDGX,2022.02.20T14:42:19
A,2022.02.20,09:42:19,37.469999999999998,39.32,40,40,12,'D',EDGA,2022.02.20T14:42:19
A,2022.02.20,09:42:21,38.380000000000002,38.409999999999996,1,3,12,'P',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.399999999999998,38.429999999999999,1,53,12,'T',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.399999999999998,38.420000000000001,1,3,12,'T',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.380000000000002,38.420000000000001,1,3,12,'I',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.380000000000002,38.420000000000001,1,2,12,'P',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.380000000000002,38.420000000000001,1,5,12,'P',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.409999999999996,38.420000000000001,5,11,12,'N',null,2022.02.20T14:42:21
A,2022.02.20,09:42:21,38.380000000000002,38.420000000000001,1,3,12,'P',null,2022.02.20T14:42:21
A,2022.02.20,09:42:22,38.380000000000002,38.429999999999999,1,1,12,'I',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,2,3,12,'T',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,2,4,12,'T',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.409999999999996,38.420000000000001,2,11,12,'N',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,1,4,12,'P',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,2,5,12,'T',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.399999999999998,38.420000000000001,4,11,12,'N',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,2,2,12,'T',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,2,5,12,'T',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,1,1,12,'I',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,1,1,12,'P',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.380000000000002,38.420000000000001,1,4,12,'P',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.399999999999998,38.409999999999996,4,2,12,'N',null,2022.02.20T14:42:22
A,2022.02.20,09:42:22,38.409999999999996,38.420000000000001,1,10,12,'N',null,2022.02.20T14:42:22
A,2022.02.20,09:42:23,38.409999999999996,38.420000000000001,1,11,12,'N',null,2022.02.20T14:42:23
A,2022.02.20,09:42:23,38.399999999999998,38.420000000000001,4,11,12,'N',null,2022.02.20T14:42:23
A,2022.02.20,09:42:23,38.380000000000002,38.420000000000001,2,2,12,'T',null,2022.02.20T14:42:23
A,2022.02.20,09:42:23,38.380000000000002,38.409999999999996,2,3,12,'T',null,2022.02.20T14:42:23
A,2022.02.20,09:42:24,38.39,38.420000000000001,2,11,12,'N',null,2022.02.20T14:42:24
A,2022.02.20,09:42:24,38.380000000000002,38.409999999999996,1,3,12,'P',null,2022.02.20T14:42:24
A,2022.02.20,09:42:24,38.39,38.409999999999996,2,1,12,'N',null,2022.02.20T14:42:24
A,2022.02.20,09:42:24,38.380000000000002,38.409999999999996,1,3,12,'I',null,2022.02.20T14:42:24
A,2022.02.20,09:42:24,38.380000000000002,38.409999999999996,1,4,12,'P',null,2022.02.20T14:42:24
A,2022.02.20,09:42:25,38.380000000000002,38.409999999999996,6,1,12,'N',null,2022.02.20T14:42:25
A,2022.02.20,09:42:25,38.380000000000002,38.409999999999996,1,6,12,'P',null,2022.02.20T14:42:25
A,2022.02.20,09:42:25,38.380000000000002,38.409999999999996,1,3,12,'T',null,2022.02.20T14:42:25
