tag,ts,value
motor.C17156G.m97,2022.11.05T15:36:10.734,0
motor.C17156B.m1,2022.11.05T15:36:12.750,2
motor.C17156B.m104,2022.11.05T15:36:12.750,1
motor.C17156B.m124,2022.11.05T15:36:12.750,2
motor.C17156B.m131,2022.11.05T15:36:12.750,1
motor.C17156B.m146,2022.11.05T15:36:12.750,2
motor.C17156B.m153,2022.11.05T15:36:12.750,2
motor.C17156B.m175,2022.11.05T15:36:12.750,2
motor.C17156B.m182,2022.11.05T15:36:12.750,1
motor.C17156B.m204,2022.11.05T15:36:12.750,2
motor.C17156B.m211,2022.11.05T15:36:12.750,2
motor.C17156B.m224,2022.11.05T15:36:12.750,2
motor.C17156B.m56,2022.11.05T15:36:12.750,1
motor.C17156B.m70,2022.11.05T15:36:12.750,2
motor.C17156B.m77,2022.11.05T15:36:12.750,2
motor.C17156B.m97,2022.11.05T15:36:12.750,1
motor.C17156D.m11,2022.11.05T15:36:14.296,2
motor.C17156D.m78,2022.11.05T15:36:14.296,2
motor.C17156D.m99,2022.11.05T15:36:14.296,2
motor.C17156E.m37,2022.11.05T15:36:14.421,2
motor.C17156C.m1,2022.11.05T15:36:15.265,2
motor.C17156C.m15,2022.11.05T15:36:15.265,2
motor.C17156C.m16,2022.11.05T15:36:15.265,2
motor.C17156C.m2,2022.11.05T15:36:15.265,2
motor.C17156C.m22,2022.11.05T15:36:15.265,2
motor.C17156C.m23,2022.11.05T15:36:15.265,2
motor.C17156C.m29,2022.11.05T15:36:15.265,2
motor.C17156C.m30,2022.11.05T15:36:15.265,2
motor.C17156C.m36,2022.11.05T15:36:15.265,1
motor.C17156C.m37,2022.11.05T15:36:15.265,1
motor.C17156C.m8,2022.11.05T15:36:15.265,2
motor.C17156C.m9,2022.11.05T15:36:15.265,2
motor.C17156G.m1,2022.11.05T15:36:15.734,2
motor.C17156G.m104,2022.11.05T15:36:15.734,2
motor.C17156G.m124,2022.11.05T15:36:15.734,2
motor.C17156G.m131,2022.11.05T15:36:15.734,1
motor.C17156G.m146,2022.11.05T15:36:15.734,0
motor.C17156G.m153,2022.11.05T15:36:15.734,0
motor.C17156G.m175,2022.11.05T15:36:15.734,0
motor.C17156G.m182,2022.11.05T15:36:15.734,0
motor.C17156G.m204,2022.11.05T15:36:15.734,0
motor.C17156G.m211,2022.11.05T15:36:15.734,0
motor.C17156G.m43,2022.11.05T15:36:15.734,0
motor.C17156G.m56,2022.11.05T15:36:15.734,0
motor.C17156G.m70,2022.11.05T15:36:15.734,0
motor.C17156G.m77,2022.11.05T15:36:15.734,0
motor.C17156G.m97,2022.11.05T15:36:15.734,0
motor.C17156B.m1,2022.11.05T15:36:17.750,2
motor.C17156B.m104,2022.11.05T15:36:17.750,1
motor.C17156B.m124,2022.11.05T15:36:17.750,2
motor.C17156B.m131,2022.11.05T15:36:17.750,1
motor.C17156B.m146,2022.11.05T15:36:17.750,2
motor.C17156B.m153,2022.11.05T15:36:17.750,1
motor.C17156B.m175,2022.11.05T15:36:17.750,2
motor.C17156B.m182,2022.11.05T15:36:17.750,1
motor.C17156B.m204,2022.11.05T15:36:17.750,2
motor.C17156B.m211,2022.11.05T15:36:17.750,2
motor.C17156B.m224,2022.11.05T15:36:17.750,2
motor.C17156B.m56,2022.11.05T15:36:17.750,1
motor.C17156B.m70,2022.11.05T15:36:17.750,2
motor.C17156B.m77,2022.11.05T15:36:17.750,2
motor.C17156B.m97,2022.11.05T15:36:17.750,1
motor.C17156D.m11,2022.11.05T15:36:19.296,2
motor.C17156D.m78,2022.11.05T15:36:19.296,2
motor.C17156D.m99,2022.11.05T15:36:19.296,2
motor.C17156C.m1,2022.11.05T15:36:20.265,2
motor.C17156C.m15,2022.11.05T15:36:20.265,2
motor.C17156C.m16,2022.11.05T15:36:20.265,2
motor.C17156C.m2,2022.11.05T15:36:20.265,2
motor.C17156C.m22,2022.11.05T15:36:20.265,2
motor.C17156C.m23,2022.11.05T15:36:20.265,2
motor.C17156C.m29,2022.11.05T15:36:20.265,2
motor.C17156C.m30,2022.11.05T15:36:20.265,2
motor.C17156C.m36,2022.11.05T15:36:20.265,1
motor.C17156C.m37,2022.11.05T15:36:20.265,1
motor.C17156C.m8,2022.11.05T15:36:20.265,2
motor.C17156C.m9,2022.11.05T15:36:20.265,2
motor.C17156E.m37,2022.11.05T15:36:20.421,2
motor.C17156G.m1,2022.11.05T15:36:20.734,2
motor.C17156G.m104,2022.11.05T15:36:20.734,2
motor.C17156G.m124,2022.11.05T15:36:20.734,2
motor.C17156G.m131,2022.11.05T15:36:20.734,1
motor.C17156G.m146,2022.11.05T15:36:20.734,0
motor.C17156G.m153,2022.11.05T15:36:20.734,0
motor.C17156G.m175,2022.11.05T15:36:20.734,0
motor.C17156G.m182,2022.11.05T15:36:20.734,0
motor.C17156G.m204,2022.11.05T15:36:20.734,0
motor.C17156G.m211,2022.11.05T15:36:20.734,0
motor.C17156G.m43,2022.11.05T15:36:20.734,0
motor.C17156G.m56,2022.11.05T15:36:20.734,0
motor.C17156G.m70,2022.11.05T15:36:20.734,0
motor.C17156G.m77,2022.11.05T15:36:20.734,0
motor.C17156G.m97,2022.11.05T15:36:20.734,0
motor.C17156B.m1,2022.11.05T15:36:22.750,2
motor.C17156B.m104,2022.11.05T15:36:22.750,1
motor.C17156B.m124,2022.11.05T15:36:22.750,2
motor.C17156B.m131,2022.11.05T15:36:22.750,1
motor.C17156B.m146,2022.11.05T15:36:22.750,2
motor.C17156B.m153,2022.11.05T15:36:22.750,1
motor.C17156B.m175,2022.11.05T15:36:22.750,2
motor.C17156B.m182,2022.11.05T15:36:22.750,1
motor.C17156B.m204,2022.11.05T15:36:22.750,2
motor.C17156B.m211,2022.11.05T15:36:22.750,2
motor.C17156B.m224,2022.11.05T15:36:22.750,2
motor.C17156B.m56,2022.11.05T15:36:22.750,1
motor.C17156B.m70,2022.11.05T15:36:22.750,2
motor.C17156B.m77,2022.11.05T15:36:22.750,2
motor.C17156B.m97,2022.11.05T15:36:22.750,1
motor.C17156D.m11,2022.11.05T15:36:24.296,2
motor.C17156D.m78,2022.11.05T15:36:24.296,2
motor.C17156D.m99,2022.11.05T15:36:24.296,2
motor.C17156C.m1,2022.11.05T15:36:25.265,2
motor.C17156C.m15,2022.11.05T15:36:25.265,2
motor.C17156C.m16,2022.11.05T15:36:25.265,2
motor.C17156C.m2,2022.11.05T15:36:25.265,2
motor.C17156C.m22,2022.11.05T15:36:25.265,2
motor.C17156C.m23,2022.11.05T15:36:25.265,2
motor.C17156C.m29,2022.11.05T15:36:25.265,2
motor.C17156C.m30,2022.11.05T15:36:25.265,2
motor.C17156C.m36,2022.11.05T15:36:25.265,1
motor.C17156C.m37,2022.11.05T15:36:25.265,1
motor.C17156C.m8,2022.11.05T15:36:25.265,2
motor.C17156C.m9,2022.11.05T15:36:25.265,2
motor.C17156G.m1,2022.11.05T15:36:25.734,2
motor.C17156G.m104,2022.11.05T15:36:25.734,2
motor.C17156G.m124,2022.11.05T15:36:25.734,1
motor.C17156G.m131,2022.11.05T15:36:25.734,1
motor.C17156G.m146,2022.11.05T15:36:25.734,0
motor.C17156G.m153,2022.11.05T15:36:25.734,0
motor.C17156G.m175,2022.11.05T15:36:25.734,0
motor.C17156G.m182,2022.11.05T15:36:25.734,0
motor.C17156G.m204,2022.11.05T15:36:25.734,0
motor.C17156G.m211,2022.11.05T15:36:25.734,0
motor.C17156G.m43,2022.11.05T15:36:25.734,0
motor.C17156G.m56,2022.11.05T15:36:25.734,0
motor.C17156G.m70,2022.11.05T15:36:25.734,0
motor.C17156G.m77,2022.11.05T15:36:25.734,0
motor.C17156G.m97,2022.11.05T15:36:25.734,0
motor.C17156E.m37,2022.11.05T15:36:26.421,2
motor.C17156B.m1,2022.11.05T15:36:27.750,2
motor.C17156B.m104,2022.11.05T15:36:27.750,1
motor.C17156B.m124,2022.11.05T15:36:27.750,2
motor.C17156B.m131,2022.11.05T15:36:27.750,2
motor.C17156B.m146,2022.11.05T15:36:27.750,2
motor.C17156B.m153,2022.11.05T15:36:27.750,1
motor.C17156B.m175,2022.11.05T15:36:27.750,2
motor.C17156B.m182,2022.11.05T15:36:27.750,1
motor.C17156B.m204,2022.11.05T15:36:27.750,2
motor.C17156B.m211,2022.11.05T15:36:27.750,2
motor.C17156B.m224,2022.11.05T15:36:27.750,2
motor.C17156B.m56,2022.11.05T15:36:27.750,1
motor.C17156B.m70,2022.11.05T15:36:27.750,2
motor.C17156B.m77,2022.11.05T15:36:27.750,2
motor.C17156B.m97,2022.11.05T15:36:27.750,1
motor.C17156D.m11,2022.11.05T15:36:29.296,2
motor.C17156D.m78,2022.11.05T15:36:29.296,2
motor.C17156D.m99,2022.11.05T15:36:29.296,2
motor.C17156C.m1,2022.11.05T15:36:30.265,2
motor.C17156C.m15,2022.11.05T15:36:30.265,2
motor.C17156C.m16,2022.11.05T15:36:30.265,2
motor.C17156C.m2,2022.11.05T15:36:30.265,2
motor.C17156C.m22,2022.11.05T15:36:30.265,2
motor.C17156C.m23,2022.11.05T15:36:30.265,2
motor.C17156C.m29,2022.11.05T15:36:30.265,1
motor.C17156C.m30,2022.11.05T15:36:30.265,2
motor.C17156C.m36,2022.11.05T15:36:30.265,1
motor.C17156C.m37,2022.11.05T15:36:30.265,1
motor.C17156C.m8,2022.11.05T15:36:30.265,2
motor.C17156C.m9,2022.11.05T15:36:30.265,2
motor.C17156G.m1,2022.11.05T15:36:30.734,2
motor.C17156G.m104,2022.11.05T15:36:30.734,2
motor.C17156G.m124,2022.11.05T15:36:30.734,1
motor.C17156G.m131,2022.11.05T15:36:30.734,1
motor.C17156G.m146,2022.11.05T15:36:30.734,0
motor.C17156G.m153,2022.11.05T15:36:30.734,0
motor.C17156G.m175,2022.11.05T15:36:30.734,0
motor.C17156G.m182,2022.11.05T15:36:30.734,0
motor.C17156G.m204,2022.11.05T15:36:30.734,0
motor.C17156G.m211,2022.11.05T15:36:30.734,0
motor.C17156G.m43,2022.11.05T15:36:30.734,0
motor.C17156G.m56,2022.11.05T15:36:30.734,0
motor.C17156G.m70,2022.11.05T15:36:30.734,0
motor.C17156G.m77,2022.11.05T15:36:30.734,0
motor.C17156G.m97,2022.11.05T15:36:30.734,0
motor.C17156E.m37,2022.11.05T15:36:32.421,2
motor.C17156B.m1,2022.11.05T15:36:32.750,2
motor.C17156B.m104,2022.11.05T15:36:32.750,1
motor.C17156B.m124,2022.11.05T15:36:32.750,2
motor.C17156B.m131,2022.11.05T15:36:32.750,2
motor.C17156B.m146,2022.11.05T15:36:32.750,2
motor.C17156B.m153,2022.11.05T15:36:32.750,1
motor.C17156B.m175,2022.11.05T15:36:32.750,2
motor.C17156B.m182,2022.11.05T15:36:32.750,1
motor.C17156B.m204,2022.11.05T15:36:32.750,2
motor.C17156B.m211,2022.11.05T15:36:32.750,2
motor.C17156B.m224,2022.11.05T15:36:32.750,2
motor.C17156B.m56,2022.11.05T15:36:32.750,1
motor.C17156B.m70,2022.11.05T15:36:32.750,2
motor.C17156B.m77,2022.11.05T15:36:32.750,2
motor.C17156B.m97,2022.11.05T15:36:32.750,1
motor.C17156D.m11,2022.11.05T15:36:34.296,2
motor.C17156D.m78,2022.11.05T15:36:34.296,2
motor.C17156D.m99,2022.11.05T15:36:34.296,2
motor.C17156C.m1,2022.11.05T15:36:35.265,2
motor.C17156C.m15,2022.11.05T15:36:35.265,2
motor.C17156C.m16,2022.11.05T15:36:35.265,2
motor.C17156C.m2,2022.11.05T15:36:35.265,2
motor.C17156C.m22,2022.11.05T15:36:35.265,2
motor.C17156C.m23,2022.11.05T15:36:35.265,2
motor.C17156C.m29,2022.11.05T15:36:35.265,1
motor.C17156C.m30,2022.11.05T15:36:35.265,1
motor.C17156C.m36,2022.11.05T15:36:35.265,1
motor.C17156C.m37,2022.11.05T15:36:35.265,1
motor.C17156C.m8,2022.11.05T15:36:35.265,2
motor.C17156C.m9,2022.11.05T15:36:35.265,2
motor.C17156G.m1,2022.11.05T15:36:35.734,2
motor.C17156G.m104,2022.11.05T15:36:35.734,2
motor.C17156G.m124,2022.11.05T15:36:35.734,1
motor.C17156G.m131,2022.11.05T15:36:35.734,1
motor.C17156G.m146,2022.11.05T15:36:35.734,0
motor.C17156G.m153,2022.11.05T15:36:35.734,0
motor.C17156G.m175,2022.11.05T15:36:35.734,0
motor.C17156G.m182,2022.11.05T15:36:35.734,0
motor.C17156G.m204,2022.11.05T15:36:35.734,0
motor.C17156G.m211,2022.11.05T15:36:35.734,0
motor.C17156G.m43,2022.11.05T15:36:35.734,0
motor.C17156G.m56,2022.11.05T15:36:35.734,0
motor.C17156G.m70,2022.11.05T15:36:35.734,0
motor.C17156G.m77,2022.11.05T15:36:35.734,0
motor.C17156G.m97,2022.11.05T15:36:35.734,0
motor.C17156B.m1,2022.11.05T15:36:37.750,1
motor.C17156B.m104,2022.11.05T15:36:37.750,1
motor.C17156B.m124,2022.11.05T15:36:37.750,2
motor.C17156B.m131,2022.11.05T15:36:37.750,2
motor.C17156B.m146,2022.11.05T15:36:37.750,1
motor.C17156B.m153,2022.11.05T15:36:37.750,1
motor.C17156B.m175,2022.11.05T15:36:37.750,2
motor.C17156B.m182,2022.11.05T15:36:37.750,1
motor.C17156B.m204,2022.11.05T15:36:37.750,1
motor.C17156B.m211,2022.11.05T15:36:37.750,2
motor.C17156B.m224,2022.11.05T15:36:37.750,2
motor.C17156B.m56,2022.11.05T15:36:37.750,1
motor.C17156B.m70,2022.11.05T15:36:37.750,2
motor.C17156B.m77,2022.11.05T15:36:37.750,2
motor.C17156B.m97,2022.11.05T15:36:37.750,1
motor.C17156E.m37,2022.11.05T15:36:38.421,2
motor.C17156D.m11,2022.11.05T15:36:39.296,2
motor.C17156D.m78,2022.11.05T15:36:39.296,2
motor.C17156D.m99,2022.11.05T15:36:39.296,2
motor.C17156C.m1,2022.11.05T15:36:40.265,2
motor.C17156C.m15,2022.11.05T15:36:40.265,2
motor.C17156C.m16,2022.11.05T15:36:40.265,2
motor.C17156C.m2,2022.11.05T15:36:40.265,2
motor.C17156C.m22,2022.11.05T15:36:40.265,2
motor.C17156C.m23,2022.11.05T15:36:40.265,2
motor.C17156C.m29,2022.11.05T15:36:40.265,1
motor.C17156C.m30,2022.11.05T15:36:40.265,1
motor.C17156C.m36,2022.11.05T15:36:40.265,1
motor.C17156C.m37,2022.11.05T15:36:40.265,1
motor.C17156C.m8,2022.11.05T15:36:40.265,2
motor.C17156C.m9,2022.11.05T15:36:40.265,2
motor.C17156G.m1,2022.11.05T15:36:40.734,2
motor.C17156G.m104,2022.11.05T15:36:40.734,2
motor.C17156G.m124,2022.11.05T15:36:40.734,1
motor.C17156G.m131,2022.11.05T15:36:40.734,1
motor.C17156G.m146,2022.11.05T15:36:40.734,0
motor.C17156G.m153,2022.11.05T15:36:40.734,0
motor.C17156G.m175,2022.11.05T15:36:40.734,0
motor.C17156G.m182,2022.11.05T15:36:40.734,0
motor.C17156G.m204,2022.11.05T15:36:40.734,0
motor.C17156G.m211,2022.11.05T15:36:40.734,0
motor.C17156G.m43,2022.11.05T15:36:40.734,0
motor.C17156G.m56,2022.11.05T15:36:40.734,0
motor.C17156G.m70,2022.11.05T15:36:40.734,0
motor.C17156G.m77,2022.11.05T15:36:40.734,0
motor.C17156G.m97,2022.11.05T15:36:40.734,0
motor.C17156B.m1,2022.11.05T15:36:42.750,1
motor.C17156B.m104,2022.11.05T15:36:42.750,1
motor.C17156B.m124,2022.11.05T15:36:42.750,1
motor.C17156B.m131,2022.11.05T15:36:42.750,2
motor.C17156B.m146,2022.11.05T15:36:42.750,1
motor.C17156B.m153,2022.11.05T15:36:42.750,1
motor.C17156B.m175,2022.11.05T15:36:42.750,2
motor.C17156B.m182,2022.11.05T15:36:42.750,1
motor.C17156B.m204,2022.11.05T15:36:42.750,1
motor.C17156B.m211,2022.11.05T15:36:42.750,2
motor.C17156B.m224,2022.11.05T15:36:42.750,2
motor.C17156B.m56,2022.11.05T15:36:42.750,1
motor.C17156B.m70,2022.11.05T15:36:42.750,2
motor.C17156B.m77,2022.11.05T15:36:42.750,2
motor.C17156B.m97,2022.11.05T15:36:42.750,1
motor.C17156D.m11,2022.11.05T15:36:44.296,2
motor.C17156D.m78,2022.11.05T15:36:44.296,2
motor.C17156D.m99,2022.11.05T15:36:44.296,2
motor.C17156E.m37,2022.11.05T15:36:44.421,2
motor.C17156C.m1,2022.11.05T15:36:45.265,2
motor.C17156C.m15,2022.11.05T15:36:45.265,2
motor.C17156C.m16,2022.11.05T15:36:45.265,2
motor.C17156C.m2,2022.11.05T15:36:45.265,2
motor.C17156C.m22,2022.11.05T15:36:45.265,2
motor.C17156C.m23,2022.11.05T15:36:45.265,2
motor.C17156C.m29,2022.11.05T15:36:45.265,1
motor.C17156C.m30,2022.11.05T15:36:45.265,1
motor.C17156C.m36,2022.11.05T15:36:45.265,1
motor.C17156C.m37,2022.11.05T15:36:45.265,1
motor.C17156C.m8,2022.11.05T15:36:45.265,2
motor.C17156C.m9,2022.11.05T15:36:45.265,2
motor.C17156G.m1,2022.11.05T15:36:45.734,2
motor.C17156G.m104,2022.11.05T15:36:45.734,2
motor.C17156G.m124,2022.11.05T15:36:45.734,1
motor.C17156G.m131,2022.11.05T15:36:45.734,1
motor.C17156G.m146,2022.11.05T15:36:45.734,0
motor.C17156G.m153,2022.11.05T15:36:45.734,0
motor.C17156G.m175,2022.11.05T15:36:45.734,0
motor.C17156G.m182,2022.11.05T15:36:45.734,0
motor.C17156G.m204,2022.11.05T15:36:45.734,0
motor.C17156G.m211,2022.11.05T15:36:45.734,0
motor.C17156G.m43,2022.11.05T15:36:45.734,0
motor.C17156G.m56,2022.11.05T15:36:45.734,0
motor.C17156G.m70,2022.11.05T15:36:45.734,0
motor.C17156G.m77,2022.11.05T15:36:45.734,0
motor.C17156G.m97,2022.11.05T15:36:45.734,0
motor.C17156B.m1,2022.11.05T15:36:47.750,1
motor.C17156B.m104,2022.11.05T15:36:47.750,1
motor.C17156B.m124,2022.11.05T15:36:47.750,1
motor.C17156B.m131,2022.11.05T15:36:47.750,2
motor.C17156B.m146,2022.11.05T15:36:47.750,1
motor.C17156B.m153,2022.11.05T15:36:47.750,1
motor.C17156B.m175,2022.11.05T15:36:47.750,2
motor.C17156B.m182,2022.11.05T15:36:47.750,1
motor.C17156B.m204,2022.11.05T15:36:47.750,1
motor.C17156B.m211,2022.11.05T15:36:47.750,2
motor.C17156B.m224,2022.11.05T15:36:47.750,2
motor.C17156B.m56,2022.11.05T15:36:47.750,1
motor.C17156B.m70,2022.11.05T15:36:47.750,2
motor.C17156B.m77,2022.11.05T15:36:47.750,2
motor.C17156B.m97,2022.11.05T15:36:47.750,1
motor.C17156D.m11,2022.11.05T15:36:49.296,2
motor.C17156D.m78,2022.11.05T15:36:49.296,2
motor.C17156D.m99,2022.11.05T15:36:49.296,2
motor.C17156C.m1,2022.11.05T15:36:50.265,2
motor.C17156C.m15,2022.11.05T15:36:50.265,2
motor.C17156C.m16,2022.11.05T15:36:50.265,2
motor.C17156C.m2,2022.11.05T15:36:50.265,2
motor.C17156C.m22,2022.11.05T15:36:50.265,2
motor.C17156C.m23,2022.11.05T15:36:50.265,2
motor.C17156C.m29,2022.11.05T15:36:50.265,1
motor.C17156C.m30,2022.11.05T15:36:50.265,1
motor.C17156C.m36,2022.11.05T15:36:50.265,1
motor.C17156C.m37,2022.11.05T15:36:50.265,1
motor.C17156C.m8,2022.11.05T15:36:50.265,2
motor.C17156C.m9,2022.11.05T15:36:50.265,2
motor.C17156E.m37,2022.11.05T15:36:50.421,2
motor.C17156G.m1,2022.11.05T15:36:50.734,2
motor.C17156G.m104,2022.11.05T15:36:50.734,2
motor.C17156G.m124,2022.11.05T15:36:50.734,1
motor.C17156G.m131,2022.11.05T15:36:50.734,1
motor.C17156G.m146,2022.11.05T15:36:50.734,0
motor.C17156G.m153,2022.11.05T15:36:50.734,0
motor.C17156G.m175,2022.11.05T15:36:50.734,0
motor.C17156G.m182,2022.11.05T15:36:50.734,0
motor.C17156G.m204,2022.11.05T15:36:50.734,0
motor.C17156G.m211,2022.11.05T15:36:50.734,0
motor.C17156G.m43,2022.11.05T15:36:50.734,0
motor.C17156G.m56,2022.11.05T15:36:50.734,0
motor.C17156G.m70,2022.11.05T15:36:50.734,0
motor.C17156G.m77,2022.11.05T15:36:50.734,0
motor.C17156G.m97,2022.11.05T15:36:50.734,0
motor.C17156B.m1,2022.11.05T15:36:52.750,1
motor.C17156B.m104,2022.11.05T15:36:52.750,2
motor.C17156B.m124,2022.11.05T15:36:52.750,1
motor.C17156B.m131,2022.11.05T15:36:52.750,2
motor.C17156B.m146,2022.11.05T15:36:52.750,1
motor.C17156B.m153,2022.11.05T15:36:52.750,1
motor.C17156B.m175,2022.11.05T15:36:52.750,2
motor.C17156B.m182,2022.11.05T15:36:52.750,2
motor.C17156B.m204,2022.11.05T15:36:52.750,1
motor.C17156B.m211,2022.11.05T15:36:52.750,2
motor.C17156B.m224,2022.11.05T15:36:52.750,2
motor.C17156B.m56,2022.11.05T15:36:52.750,1
motor.C17156B.m70,2022.11.05T15:36:52.750,1
motor.C17156B.m77,2022.11.05T15:36:52.750,2
motor.C17156B.m97,2022.11.05T15:36:52.750,1
motor.C17156D.m11,2022.11.05T15:36:54.296,2
motor.C17156D.m78,2022.11.05T15:36:54.296,2
motor.C17156D.m99,2022.11.05T15:36:54.296,2
motor.C17156C.m1,2022.11.05T15:36:55.265,2
motor.C17156C.m15,2022.11.05T15:36:55.265,2
motor.C17156C.m16,2022.11.05T15:36:55.265,2
motor.C17156C.m2,2022.11.05T15:36:55.265,2
motor.C17156C.m22,2022.11.05T15:36:55.265,2
motor.C17156C.m23,2022.11.05T15:36:55.265,2
motor.C17156C.m29,2022.11.05T15:36:55.265,1
motor.C17156C.m30,2022.11.05T15:36:55.265,1
motor.C17156C.m36,2022.11.05T15:36:55.265,1
